Spirobacillus	1460	1834	2806830	0.000653406
Spirobacillus	1461	1	2806830	3.56274e-07
Spirobacillus	1462	1928	2806830	0.000686896
Spirobacillus	1463	2	2806830	7.12548e-07
Spirobacillus	1464	2002	2806830	0.00071326
Spirobacillus	1465	3	2806830	1.06882e-06
Spirobacillus	1466	2073	2806830	0.000738556
Spirobacillus	1467	5	2806830	1.78137e-06
Spirobacillus	1468	2028	2806830	0.000722523
Spirobacillus	1469	2	2806830	7.12548e-07
Spirobacillus	1470	2186	2806830	0.000778815
Spirobacillus	1471	7	2806830	2.49392e-06
Spirobacillus	1472	2245	2806830	0.000799835
Spirobacillus	1473	6	2806830	2.13764e-06
Spirobacillus	1474	2332	2806830	0.00083083
Spirobacillus	1475	5	2806830	1.78137e-06
Spirobacillus	1476	2577	2806830	0.000918118
Spirobacillus	1477	8	2806830	2.85019e-06
Spirobacillus	1478	2611	2806830	0.000930231
Spirobacillus	1479	8	2806830	2.85019e-06
Spirobacillus	1480	2682	2806830	0.000955526
Spirobacillus	1481	7	2806830	2.49392e-06
Spirobacillus	1482	2701	2806830	0.000962296
Spirobacillus	1483	11	2806830	3.91901e-06
Spirobacillus	1484	2773	2806830	0.000987947
Spirobacillus	1485	3	2806830	1.06882e-06
Spirobacillus	1486	2794	2806830	0.000995429
Spirobacillus	1487	7	2806830	2.49392e-06
Spirobacillus	1488	2901	2806830	0.00103355
Spirobacillus	1489	6	2806830	2.13764e-06
Spirobacillus	1490	3020	2806830	0.00107595
Spirobacillus	1491	4	2806830	1.4251e-06
Spirobacillus	1492	3060	2806830	0.0010902
Spirobacillus	1493	5	2806830	1.78137e-06
Spirobacillus	1494	3100	2806830	0.00110445
Spirobacillus	1495	9	2806830	3.20646e-06
Spirobacillus	1496	3239	2806830	0.00115397
Spirobacillus	1497	6	2806830	2.13764e-06
Spirobacillus	1498	3371	2806830	0.001201
Spirobacillus	1499	10	2806830	3.56274e-06
Spirobacillus	1500	3483	2806830	0.0012409
Spirobacillus	1501	6	2806830	2.13764e-06
Spirobacillus	1502	3628	2806830	0.00129256
Spirobacillus	1503	8	2806830	2.85019e-06
Spirobacillus	1504	3715	2806830	0.00132356
Spirobacillus	1505	3	2806830	1.06882e-06
Spirobacillus	1506	3885	2806830	0.00138412
Spirobacillus	1507	2	2806830	7.12548e-07
Spirobacillus	1508	3786	2806830	0.00134885
Spirobacillus	1510	4043	2806830	0.00144042
Spirobacillus	1512	3990	2806830	0.00142153
Spirobacillus	1514	4130	2806830	0.00147141
Spirobacillus	1516	4252	2806830	0.00151488
Spirobacillus	1517	1	2806830	3.56274e-07
Spirobacillus	1518	4380	2806830	0.00156048
Spirobacillus	1519	3	2806830	1.06882e-06
Spirobacillus	1520	4391	2806830	0.0015644
Spirobacillus	1521	1	2806830	3.56274e-07
Spirobacillus	1522	4506	2806830	0.00160537
Spirobacillus	1523	1	2806830	3.56274e-07
Spirobacillus	1524	4661	2806830	0.00166059
Spirobacillus	1526	4736	2806830	0.00168731
Spirobacillus	1527	6	2806830	2.13764e-06
Spirobacillus	1528	5015	2806830	0.00178671
Spirobacillus	1529	3	2806830	1.06882e-06
Spirobacillus	1530	5156	2806830	0.00183695
Spirobacillus	1531	3	2806830	1.06882e-06
Spirobacillus	1532	5300	2806830	0.00188825
Spirobacillus	1533	6	2806830	2.13764e-06
Spirobacillus	1534	5427	2806830	0.0019335
Spirobacillus	1535	3	2806830	1.06882e-06
Spirobacillus	1536	5681	2806830	0.00202399
Spirobacillus	1537	1	2806830	3.56274e-07
Spirobacillus	1538	5643	2806830	0.00201045
Spirobacillus	1539	4	2806830	1.4251e-06
Spirobacillus	1540	5938	2806830	0.00211555
Spirobacillus	1541	3	2806830	1.06882e-06
Spirobacillus	1542	6029	2806830	0.00214797
Spirobacillus	1543	6	2806830	2.13764e-06
Spirobacillus	1544	6262	2806830	0.00223099
Spirobacillus	1545	3	2806830	1.06882e-06
Spirobacillus	1546	6245	2806830	0.00222493
Spirobacillus	1547	4	2806830	1.4251e-06
Spirobacillus	1548	6262	2806830	0.00223099
Spirobacillus	1549	1	2806830	3.56274e-07
Spirobacillus	1550	6466	2806830	0.00230367
Spirobacillus	1551	2	2806830	7.12548e-07
Spirobacillus	1552	6505	2806830	0.00231756
Spirobacillus	1553	4	2806830	1.4251e-06
Spirobacillus	1554	6592	2806830	0.00234856
Spirobacillus	1555	1	2806830	3.56274e-07
Spirobacillus	1556	6717	2806830	0.00239309
Spirobacillus	1557	1	2806830	3.56274e-07
Spirobacillus	1558	6868	2806830	0.00244689
Spirobacillus	1559	5	2806830	1.78137e-06
Spirobacillus	1560	6878	2806830	0.00245045
Spirobacillus	1561	4	2806830	1.4251e-06
Spirobacillus	1562	7184	2806830	0.00255947
Spirobacillus	1564	7218	2806830	0.00257158
Spirobacillus	1565	5	2806830	1.78137e-06
Spirobacillus	1566	7336	2806830	0.00261362
Spirobacillus	1567	2	2806830	7.12548e-07
Spirobacillus	1568	7362	2806830	0.00262289
Spirobacillus	1570	7416	2806830	0.00264213
Spirobacillus	1571	4	2806830	1.4251e-06
Spirobacillus	1572	7545	2806830	0.00268809
Spirobacillus	1573	2	2806830	7.12548e-07
Spirobacillus	1574	7742	2806830	0.00275827
Spirobacillus	1575	2	2806830	7.12548e-07
Spirobacillus	1576	7830	2806830	0.00278962
Spirobacillus	1577	7	2806830	2.49392e-06
Spirobacillus	1578	7914	2806830	0.00281955
Spirobacillus	1579	6	2806830	2.13764e-06
Spirobacillus	1580	7960	2806830	0.00283594
Spirobacillus	1581	9	2806830	3.20646e-06
Spirobacillus	1582	8213	2806830	0.00292608
Spirobacillus	1583	4	2806830	1.4251e-06
Spirobacillus	1584	8418	2806830	0.00299911
Spirobacillus	1585	3	2806830	1.06882e-06
Spirobacillus	1586	8230	2806830	0.00293213
Spirobacillus	1587	1	2806830	3.56274e-07
Spirobacillus	1588	8471	2806830	0.003018
Spirobacillus	1589	6	2806830	2.13764e-06
Spirobacillus	1590	8637	2806830	0.00307714
Spirobacillus	1591	3	2806830	1.06882e-06
Spirobacillus	1592	8814	2806830	0.0031402
Spirobacillus	1593	7	2806830	2.49392e-06
Spirobacillus	1594	8730	2806830	0.00311027
Spirobacillus	1595	7	2806830	2.49392e-06
Spirobacillus	1596	9080	2806830	0.00323497
Spirobacillus	1597	8	2806830	2.85019e-06
Spirobacillus	1598	9060	2806830	0.00322784
Spirobacillus	1599	8	2806830	2.85019e-06
Spirobacillus	1600	9251	2806830	0.00329589
Spirobacillus	1601	1	2806830	3.56274e-07
Spirobacillus	1602	9373	2806830	0.00333935
Spirobacillus	1603	1	2806830	3.56274e-07
Spirobacillus	1604	9527	2806830	0.00339422
Spirobacillus	1605	2	2806830	7.12548e-07
Spirobacillus	1606	9749	2806830	0.00347331
Spirobacillus	1607	2	2806830	7.12548e-07
Spirobacillus	1608	9785	2806830	0.00348614
Spirobacillus	1610	9879	2806830	0.00351963
Spirobacillus	1612	10153	2806830	0.00361725
Spirobacillus	1613	1	2806830	3.56274e-07
Spirobacillus	1614	10120	2806830	0.00360549
Spirobacillus	1615	2	2806830	7.12548e-07
Spirobacillus	1616	10154	2806830	0.0036176
Spirobacillus	1618	10270	2806830	0.00365893
Spirobacillus	1620	10274	2806830	0.00366036
Spirobacillus	1621	1	2806830	3.56274e-07
Spirobacillus	1622	10231	2806830	0.00364504
Spirobacillus	1623	2	2806830	7.12548e-07
Spirobacillus	1624	10242	2806830	0.00364896
Spirobacillus	1626	10258	2806830	0.00365466
Spirobacillus	1628	10235	2806830	0.00364646
Spirobacillus	1630	10153	2806830	0.00361725
